content,username,tanggal Waktu,hashtag
2020-11-18 17:27:59+00:00,DzakiyyahMuti,"Jelas anaknya jae kga dipanggil pihak kepolisian.LHA Wong Polisi ne Takut Klo Dipecat.Takut Klo GK Bisa Makan WKWKWK MAGYA YG DITEKAN TERUS MENERUS HRS DAN PAK ANIES BASWEDA.Orang Cerdas Kok Dilawan Pak Pak.Mbok yo yg plonga plongo itu yg dilawan!

#Aniesforpresidenri2024",['AniesForPresidenRI2024']
2020-11-18 15:54:24+00:00,DarussalamDoly,"@abu_waras Rezim amburadul ini harus ditumbangkan sesegera mungkin sblum masa jabatannya habis krna kalau tdk si Anies Baswedan tdk akan bisa jd the next Presiden krna pola ya sama dgn di 2019 wasit dan MK msh di kuasai si planga-plongo, takut anaknya jd Presiden berikutnya, @DonAdam68",
2020-11-17 10:58:22+00:00,5l4m3ts,@DPPFPI_ID Alhamdulillah..sedih sih gak bisa temu kangen..tapi harus Alhamdulillah..takut mudhorot nya lebih besar.. bukan soal Korona nya tapi lebih ke Habib Rizieq Syihab dan ke Pak Anies Baswedan yang mana sekarang saja sudah di sedemikian di gencet sana sini,
2020-11-17 09:03:05+00:00,Supriad98353329,@geloraco rakyat takut berontak ke pemerintah kalau seperti ini terus berlanjut.Yang melangggar prokes banyak Baik di kerumunan pilkada dsb nya tapi yang dibidik dan selalu shalat cuma bpk anies baswedan,
2020-11-16 12:52:02+00:00,ferisaragi1,"Anies baswedan ini sdh sering Melakukan Perlawanan thdp semerintah.Apakah ini karena adanya novel Baswedan di KPK (MenGetahUi Dosa Pejabat) Sewingga Pemerintah Takut?
Anies baswedan dan rizieq shihab dipanggil bareskrim https://t.co/rixp0akuew",
2020-11-16 12:41:41+00:00,BashEltece,"Saking Tidak Takut Kepada Larah Allah Dan Lebih Takut Kepada Kekuasaan, Bareskrim Panggil Anies Baswedan Dan Hrs Twpertanggung Jawabkan Hak Asasi Orang Orang Yg Berkerumunan, Padahal Allah Anggota Hanya Akana Covan CoviKan, Padahal Allah Hanya AKAN COVIMAN COVIMAN, PADAHAL AKAN COVIMAN, PADAHAL HANYA AKAN COVIMAN, PADAHAL HANYA AKAN COVIKAN",
2020-11-13 06:13:54+00:00,Hadisub36588883,"(Anies Baswedan dan HRS ) adalah tokoh dinegeri ini yang mengerti nilai Islam&amp; Faham nilai Alquran sesuai Almaidah 32. Ketika elite2 politik lain tega membunuh anak2 anak dibawah umur demi Kekuasaan, namun kedua tokoh ini hanya takut kpd Allah, bkn pada Rezim https://t.co/oJdh89ALmf",
2020-11-02 06:02:25+00:00,IMCMushroom,"Sudah-sudah jangan bicarakan lagi tentang kelebihan dan Penghargaan Jakarta beserta Pa Anies Baswedan nya, Kasihan Cebong Pusing 7 keliling takut jadi Stress para Cebong. 
#AniesManisCebongNangis 
#AniesManisCebongNangis","['AniesManisCebongNangis', 'AniesManisCebongNangis']"
2020-10-30 13:56:15+00:00,Anti_Oligarki,"@Dtanjung15 memuja junjungan nabi muhammad melihat, dan lebih takut allah swt murka, tapi kenapa kelakuan suka caci maki orang, seperti anies baswedan, dosa apakah yg telah dilikan anies anies baswedan terhadap dana?
Itukah yg diaajarkan nabi?",
2020-10-10 04:13:01+00:00,fredjonhar,@Toperendusara1 Gampang Aja Bang Jawabnya.Pak @jokowi Suda Mulai Takut Dan Kalah Pamor Sama Pak Anies Baswedan.Dan 2024 Nanti Dipastikan Siapapun Calon Yg Dimunculkan Akan Rontok Oheh Kekuatan Rakyat Yg Berada Dibelakang Pak Anies,
2020-10-02 15:34:02+00:00,Toejoehkeliling,"@MARQUEZ__93 Kok bisa....??

Bukan nya penyakit pada takut sama Anies Baswedan...?

Ya semoga diberikan kesembuhan dan di cepatkan segala urusan nya.",
2020-09-15 14:40:32+00:00,Spy_Zone85,"Mana mgkn klo @bpkri takut abas
DI @KPK_RI ADA SODARA ABAS!

Dana Covid Triliunan, Golkar Minta BPK Dan Kpk Kuliti Anies Baswedan

Data Berdasarkan, Bantuan Yang Diberikan Pusat Kepada Anies Berjumlah Kurang Lebih Rp4,8 Triliun.
@infosebelah @satyajogja_
https://t.co/11dsrraqrq",
2020-09-13 05:06:49+00:00,BanyuCakraBuan1,"Tito Karnavian, Jika Anda Tidak Berani Pecat Anies Baswedan, Biar Saya Yg Menangkap Dan Memenggal Kepala Anies Baswedan.Percuma Pak Tito Jadi Mentri Dalam Negeri Takut Dg Anies Baswedan Manusia Sumber Malapetaka Yg Ingin Menjatuhkan Jokowi Dg Cara Psbb Jkt",
2020-09-13 00:49:49+00:00,BanyuCakraBuan1,"@kemalarsjad @AlviandraRahmat BKN GOBLOK GY TP GUBERNUR PEMBAWA MALAPETAKA UNTUK NKRI. PAK TITO KARNAVIAN TAKUT PECAT DAN GANTUNG SERTA PENGGAL KEPALA anies baswedan GUBERNUR BIADAB, GUBERNUR NGENTOT, GUBERNUR ANJING, GUBERNUR BANGSAT.",
2020-09-12 17:58:03+00:00,arlan_tg,"Bukan napa napa... Ortu dan keluarga inti saya masih di Jakarta, takut kebijakannya Gub. Membahayakan  mereka 😢

Joko Widodo: Copot Anies Baswedan sebagai Gubernur DKI Jakarta! - Tandatangani Petisi! https://t.co/722nede4dB lewat @ChangeOrg_ID",
2020-09-11 10:36:16+00:00,BustamiNarda2,"Waduh, Kita Terlihat Warak Jakarta Saat Ini Entah BAkaimana, Orang Pada Seperti Takut, Cemas, Khawatir Dan Entah Apalagi Yang Berkecamuk Dalam Mereka Sejak Gubernur Anies Baswedan Mengumumkan Akan Psbb Laag Lag Lag Lag Laag.",
2020-09-11 03:36:20+00:00,Sarkawi95291207,"Ini yg saya khawatirkan dulu, mengapa sy sangat cemas DKI Jakarta akan makin runyam dan amburadul dibawah kepemimpinan anies baswedan. 

Sy takut dosa krn su'udzon thd AB tp alhamdulillah Allah membebaskan sy dr dosa krn  yg sy cemaskan dinyatakan benar sm Allah, alhamdulillah",
2020-07-01 17:22:53+00:00,YugaHm,"Kalau Sy Anies Baswedan Dan Rizal Ramli Diajak Msk Kabinet Nggak Maulah .. Takut INI Strategi Politik.6 Bulan ATAU 1 THN SAJA DIGANTI LAGI ROMBAK LAGI MATI KARRIER ENA..BAGUS ANIES BASWEDAT TETAP DI GUBDKI SAJA SAMBIL LIHAT PELUANG THN 2024
https://t.co/hpep0e2kvd",
2020-06-22 10:40:31+00:00,joriz_ariz,"@Cinnamonhitam @anarchyberryy @ernestprakasa gw tinggal di jakarta, gw perkaya anies baswedan bakal cari solusi untuk menekan angka kematian dan angka positif corona.Kita Urus Diri Dan Keluarga Masing2 Aja.Klo Takut Covid19 Ya Lockdown Aja Sendiri Ampe Obat Dan Vaksin Ditemukan.Klo Butuh Uang Ya Ikutin Normal Baru.Simpel",
2020-06-12 07:53:20+00:00,DandiFadilla,"Kompol.(Purn.) Novel Baswedan Beliau Adalah Purnawiran Polisi Dan Jagi Ia Adalah Cucu Dari Pahlawan Nasional Abdurrahman Baswedan, Dan Sepupu Dari Anies Baswedan, Gubernur Dki Jakarta.Kok bisa ya beliau di lukui?Apakah Mereka Takut Novel Pak?",
2020-06-10 02:30:22+00:00,WanitaAsliJawa,"Buzzer Rupiah ReciH Mulai Beraksi Nyerang Pak Anies Baswedan
Gak malu ya iihhck .... kerjanya hoax dan gk takut azab dr allah https://t.co/bcwwxzk8dm",
2020-06-04 12:17:06+00:00,Indianandabori1,"@Hery87346424 @SilumanRi @ngalim_zaini @jokowi @mohmahfudmd @bachtiarnasir @alqaradawy @mynameisThia Rizieq shihab + prabowo + anies baswedan adalah kuda tunggang mereka dalam proxy Arab spring , prabowo udah insyaf + rizieq diamankan di Saudi tidak bisa pulang sebelum 2024 + anies udah sadar Dan pikir2 takut  jadi khawarij betulan",
2020-05-23 22:27:34+00:00,hdkanjeng,"@TirtoID Semoga anies baswedan serius melarang para pemudik balik ke Jakarta, jgn takut nrk dipecat kantornya,. Karena kantornya akan merekrut org baru juga, jadi balance. Dan pemerintah serius pecat asn yg mudik",
2020-05-11 12:35:54+00:00,UmarUma91416355,"@Haikal_hassan mau saU sebut anies takut ada yg mati berdiri mau tak mau haru usa pastikan dia adalah manusia keturunan pangang, bukan pakana pula pula anjing,",
2020-05-10 10:31:20+00:00,sebelpuyeng,"@7int4putih gila ... Semua Menyerang anies Baswedan, Takut Amat Pdhl Pilpres Kemarin Aja Msh Terasa.
Woyyy Indonesia BKN Hanya Dki Kalau Kamu Merasa Menjadi Bagian Dari Anak Bangsa Dan Kritik Obyektif Utama-Main Lah Ke Jabar, Jateng Atau Prov Lainnya ..",
2020-05-05 15:27:12+00:00,KuahPake,"@erwingatuso @mas__piyuuu @aniesbaswedan @AgusYudhoyono Anies Baswedan tak dipungkiri adalah calon terkuat (makanya banyak yg takut dan keroyok dia), nah AHY dgn hitungan politik pasti maulah jadi Cawapresnya.",
2020-04-27 19:42:27+00:00,UtomoPrasojo,"@Arieffocus disini mukidi sangat tegas

Langsung memecat anies baswedan.

Karena Takut Anies Akan Didukung Seluruh Jajaran Guru Dan Orang Tua Yang Syang Anaknya.

Sadar Enggak Sih Siapa Yang Hebat Dan Tegas Sebenarnya?",
2020-04-21 08:22:57+00:00,bagusdjenar,"@Dennysiregar7 Kok Kayanya Pada Takut Banget Sama Anies Baswedan.

Segala Kebaanikan Dan Rahmat Allah SWT Untucmu Pak @Aniesbaswedan, Semangat👍",
2020-04-15 08:34:34+00:00,BuyungRifansya3,"Dani_wijanarko @Eko_Kuntadhi hahahaha ... takut jd fitnah? Bikane gerombolan elu selama ini ud sering fitnah pak anies baswedan sang goodbener https:/t.co/5lm5dqnni tenang Aman2 aJ.gonTerbukti Amanah, G BAKalan Gerombolan Elu Mau Menerimanya.",
2020-04-06 12:45:27+00:00,Dogelkarya82,"Kita Hargai Sebuah Pertobatan, namun apa ga takut dgn ""hukuman"" kakak pembina krn bongkar cara kerja mereka [seword]?MAAF RAGU

| Seputar Majelek-Jelekkan Ajaran Islam, Habaib Dan Ulama.Last but not least, target Utama Suda Barang Tentu Anies Baswedanhttps://t.co/urhxlvqzzb",
2020-04-06 01:35:34+00:00,aksarax_imran,"Tidak adanya celaan dan hinaan karena takut dibui membuat Anda sebagai pemimpin yang hina
Lihat SBY @SBYudhoyono 
Lihat pula @aniesbaswedan 

Mereka menghina:
Wan Abud
Wan aibon
Gabener
Bibir bergetar..dll

Tetapi Anies Baswedan menjawabnya dgn kerja nyata
Ini ciri orang kuat!!",
2020-04-01 04:49:33+00:00,amir_alv,"@tempodotco Mantap sudah PLANNING nya...ada Plan A, B, C dan seterusnya yang penting bagaimana Warga bisa tetap terlindungi dari serangan covid 19, walaupun segala Kebijakan yang diambil sering tidak disetujui pemerintah Pusat (Takut Pamornya Tersaingi pak Anies Baswedan) 🤔😲🙄",
2020-04-01 04:04:45+00:00,bonie0959,@musniumar Karena beliau takut tersaingi oleh P Anies Baswedan dan ada dendam .,
2020-03-31 02:58:38+00:00,yunankingstar1,"KOK BISA ANIES BASWEDAN EMOSIONAL UMUMKAN KEMATIAN 283 ORANG AKIBAT VIRUS CORONA??? SANGKUT PAUT APA DENGAN PENGUMUMAN DENGAN EMOSIONAL ??? APABILA TIDAK BERSEDIA MENGUMUMKAN YA SEBAIK NYA MIKEM AJA JANGAN PAKAI EMOSIONAL MEMBUAT WARGA PANIK DAN TAKUT 
https://t.co/X3C8nI6KYr",
2020-03-31 02:54:34+00:00,yunankingstar1,RAJA YUNAN/TAN KIM SENG/YUNAN KAMTIBMAS DAN MITRA KAMTIBMAS SELURUH INDONESIA SANGAT-SANGAT TAKUT ANIES BASWEDAN DAN PEJABAT-PEJABAT LAIN MAINKAN SKENARIO VIRUS CORONA BISA BISA SELURUH RAKYAT INDONESIA BISA ALAMI REFRESHING BERAT JUGA JADI PADE BERMUSUHAN https://t.co/zp1zARIkBC,
2020-03-31 00:09:04+00:00,najwakeysha1716,"@msaid_didu Takut Tersaingi ... secara logika kita berpikir, langkah-langkah sangat brilian, dia cepat tanggap dan mampu menanalisa apa yang akan di kelepana pangana pangina aniesa pangina, walaupun diaTAPANA SALGAN DENGAN, WALAUUPUN DI SULLY SEMINGAN SALANA SALGANA SALGAN DENGAN, BULLY WALAUUPUN SULLY BULLY SULLY BULLY SULLY SULLY DI SULLY BULLY WALAUUPUN DIA",
2020-03-27 10:21:17+00:00,FaridId42090814,"@sosmedbw semua yg direncanakan dan dik ,jakan dlm kontek covid19 pak gubernur dki anies baswedan bagus wajiBib diapresiasi, cuma 1 kelemahananya tdk sangaKkIND diani angkap Karangina KeWilayahan Bahasaa, ll yg melarang lockdown",
2020-03-18 13:33:34+00:00,BetoniHumorna,"B I A D A B

Adili dan Pidanakan Anies Baswedan (Gubernur DKI Jakarta Aktip) dengan hukuman sangat berat.

PEMERINTAH PUSAT JANGAN TAKUT TINDAK KELOMPOK RADIKALISME ANTI PANCASILA PENEBAR ISU MERESAHKAN HATI RAKYAT... https://t.co/5JUPmb59Lx",
2020-03-17 13:24:12+00:00,anakrantau21_2,@Negaprions Jangan Terlalu Ketakutan Begitu.Pemerintah Berkewajiban Anggota Perlindungan Pada Masyarakat Delangan Himbauan Dan Kebijakan Seperti Pak Anies Baswedan.Tenjak Takut Bukan Berarti Tidak Mendengarkan Instruksi Pemerintah.😊😊,
2020-03-16 05:15:05+00:00,Parjo48789369,"@intanratuaja12 @tgoeritno semoga ga menular ke rakyat ... yg takut tentara allah, .. biar mereka dan pendukung dan gerombolanya saja,.... yg Menghujat Ulama, Menghujat anies Baswedan Gubernur YG..Tanggap Dan Waspada, Kebijakanya Ttg Covid.19,....",
2020-03-15 04:33:20+00:00,AkuAtikaFaya,"Baca ini ... Sumpah akuh pingin omong sesuatu., Rasis tapi takut

Anies Baswedan Sigap Tangani Corona, Mana Presiden Jokowi, Ganjar Dan Kang Emil?- https://t.co/maprexg54u https://t.co/b0bn6mjw2n",
2020-03-14 03:33:55+00:00,yunankingstar1,//t.co/0ezdjy4lta,
2020-03-12 23:34:47+00:00,Halilitar3,@Dennysiregar7 @DKIJakarta @aniesbaswedan Namanya juga orang iri dengki ... maklum saja ... hari2nya otaknya cuma kebencian kpd anies baswedan .... padahal yg ribut dan ribet mereka para cebong yg takut anies makin populer dimata rakyat indonesia .. cek aja yg suka bully anies die lagi die lagi hahahahah https://t.co/dDZu4se9ns,
2020-03-09 16:41:03+00:00,jpnncom,Taufik Gerindra Menilai Gubernur Anies Baswedan Dan Jajaranyaa Tidak Perlu Takut Akan Keberadaan Pansus Banjir Dprd Dki Jakarta #Pansusboljirjakarta https://t.co/rhmhzk553nnn https://t.co/rhmhzk553nnn https://t.co/rhmhzk53nnnn,['PansusBanjirJakarta']
2020-03-07 09:22:25+00:00,asmoroid,"@Geiszchalifah Begitu Besar Nama Goodbener Anies Baswedan Sampai2 Mereka Takut Dan Cemas untuk Menghadapinya Di ""Pilpres 2024""",
2020-02-26 07:46:54+00:00,masaryaduta,"Jenderal Sutiyoso Mengatakan Anies Baswedan Ngga usah Takut.Bangun Rusun.Dialog.Pindahkan Urban.

Pasti Ada Perlawanan Dari LSM LSMAN DAN AKTIVIS JADI-JADIAN.

Pilihan Cuma Dua;Turuti Keinginan Mereka, Sumpal Mulutnya Dengan Duit, Atau Gebuk ... !!.
https://t.co/zzfnk5qhrc",
2020-02-24 13:35:20+00:00,VarliArsol,"@Toptoross @prabowo pak kalo anies baswedan gimana menuru bapak?TAPI BEKIAU GAK PUNYA PARTAI DAN SUDAH BANYAK TAIPAN DAN PENSAHA SERAKAH YG DEKETIN .. SEDA MALAH TAKUT DIA JADI JOKOWI KE DUA, HARUS BALAS BADI SINI SINI YG REMI JDI RAKYAT SENDIRI.",
2020-02-20 05:50:22+00:00,ipkoto11,Kenapa begitu banyak orang yg sirik dan iri terhadap Gubernur DKI Jakarta Anies Baswedan ? Apa karena takut dan sadar beliau calon terbaik Presiden RI,
2020-02-06 09:57:45+00:00,MarcianoRoci,@jokowi Kenapa Pak De seakan takut sama Anies Baswedan. Kenapa Bapak tidak menyuruh tim atau KPK menyelidiki Anies Baswedan. Apa karena Pak Jokowi dan Anies Baswedan satu Almamater? Padahal sudah tampak kejanggalan kinerja Anies baswedan.,
2020-02-04 01:07:47+00:00,ottttoedy,Marlina_idha Mereka ganggu revatilisasi karena takut ... monas Itu lambang ibukota ... seluruh mata di seluruh nusantara lambat monas monas hasil revatilisi sitanaDan monas adalashona pauraDan paidana paolaDan PENUNITI PENUNIR PERINKAN AKAN ... Harapan MRK.,
2020-01-28 12:44:59+00:00,rahmaniarbaftim,"@Cnnindonesia Halaaah, omong kosong ,,,, Soalnya Klo Monas Nantinya Jadi Indah Dan Bagus, Gerombolan Kalian Takut Dan Resah Krn Nama Pak Anies Baswedan Pasti Bersinar.
#pdipmantapkorupsinya
#pdipmantapkorupsinya","['pdipmantapkorupsinya', 'pdipmantapkorupsinya']"
2020-01-27 12:15:28+00:00,ngakmunabeneran,"Mosok sih jampang Pras beraninya sm Ahok glodok (dulu) dan takut sm Rongsokan Peradaban Arab anies baswedan ? Ternyata banyak sinaga2, naiggolan2 ya di Pemprov dan Pemda Bekasi.",
2020-01-26 02:31:43+00:00,Tarmizi22615338,"@Dennysiregar7 @jokowi mau shalat atuu tidak anies baswedan tetap diserang, udah seperti presiden ri.Takut ya dia jadi presiden? ...... org yg Baiksti seperti anies baswedan Akan selalu diserang dan dicaci maki.Hanya org2 yg mentencari keuntungan pribadi yg akan menyerangnya setiap Saat.",
2020-01-24 00:31:01+00:00,RustamIbrahim,"Sebaiknya Pemerintah Pusat Minta Taman Monas Dibatalkan, Dan Minta Pohon2 Ditanam Kembali.Minta Pekerja Kosongkan Taman Dan Dijaga Oleh Polisi.Terkesan Pemerintah @jokowi Takut Menghadapi Ulah Gubernur Anies Baswedan.",
2020-01-16 00:00:05+00:00,Karinbahary2,"Natizen yg budiman mau tanya pak anies baswedan kemana ya..?????
Ini ko negara kadrun padang pasir 
Smpe banjir begini...
..
Pak anies ga pantes jdi gubernur 
Dia lebih pantes jdi persiden 😜😂
Gue takut besok cebong dan kadrun besok demo. Turunkan anies gara2 di arab banjir
😅😜 https://t.co/b7ADEszDUQ",
2020-01-15 05:39:07+00:00,LoudyLuth,"Buzzer Ternyata Dan Pembina Takut Fakta Hari Ini UNTUK 2024.
Anies Baswedan Dan Sandi Uno Pasangan Terkuat.Yuk Kita Dukung Dan Do'akan Semoga Jadi Kenyataan, Presiden Dan Wapres 2024.",
2020-01-10 01:43:46+00:00,Chintya____,"Anies Baswedan: Alhamdulillah Tidak Ada Gedung Hilang karena Banjir Jakarta

Pengen ketawa takut toossaaa.
Gedung nya bikin dari bambu x ya bisa hanyut, secara bikin gedung sudah di perhitungkan dengan matang dari segi faktor dan bukan bikin kandang ayam

https://t.co/amuzKwLnR5",
2020-01-09 09:47:41+00:00,Dian16465698,Tuh Denger Apa Kta Babe Haikall Hasan.Knp yg di serang ya mbo anies baswedan saja msalah banjir.,
2020-01-08 09:09:55+00:00,andoeey,"@Serpihanrendang Mereka Takut Kalau Hari Ini Diadakan Pilpres Maka Anies Baswedan Menang, Maanya Setiap Hari Tiada Henti Ia Difitnah Dan Dicaci.Tapi Tenang, Kami Selalu Setia Mendukung Hingga #ANIESPRESIDEN",['AniesPresiden']
2020-01-08 09:03:48+00:00,RaniRizkika,"Mereka Takut Kalau Hari Ini Diadakan Pilpres Maka Anies Baswedan Menang, Mkananya Setiap Hari Tiada Henti Ia Difitnah Dan Dicaci.Tapi Tenang, Kami Selalu Setia Mendukung Hingga #ANIESPRESIDEN https://t.co/gh3vxyejyg",['AniesPresiden']
2020-01-08 08:52:28+00:00,Leiwx,"@Jlebmoment Mereka Takut Kalau Hari ini ini diadakan pilpres maka anies baswedan MANGAN, MAGANYA
setiap hari tiada henti ia difitnah dan dicaci.Tapi Tenang, Kami Selalu Setia Mendukung
HINGGA #ANIESPRESIDEN",['AniesPresiden']
2020-01-07 09:40:25+00:00,Come_back8,Karna ada yang takut Pak Anies Baswedan namanya bagus dan nanti bisa jadi presiden jadi dibuatlah sedemikian rupa agar namanya jelek jadi rakyat tidak menyukainya,
2020-01-04 11:20:30+00:00,SajaAndriyadi,@Hilmi28 @aniesbaswedan anies baswedan blm bilang mau maja di Pilpres 2024.mereka Suda Ketakutan Dan Atur Siasat.,
2020-01-03 04:20:44+00:00,EkoTamba,"Ahhaha Kebaca Penggiringan Opininya.

Ayok Ramai Ramai Desak Anies Baswedan Jgn Jadi Orang Beal.Melanggar Janji Kampanye Lumrah Kok.Ga usah Takut Dan Gengsi Blg Naturalisasi Itu Program Ga Jelas.BALIK LAH KE NORMALISASI Kerjasama DGN PEM PUSAT.",
2020-01-02 11:39:14+00:00,puja_turnawan,"Gubernur dki anies baswedan menyebut normisasi sungai Yang dilakukan gubernur Sebelumnya, gagal meseGah banjir seperti terjadi di kaza pulo.

😀😀😀 .... Setidaknya Konsepya Jelas ... Dan Dieksekusi ...

Nah ini ditanya solusi banjir jawabananya takut ... https://t.co/y24kz7tqtu",
2020-01-02 04:49:50+00:00,Khairud86017077,"@yusuf_dumdum @aniesbaswedan dr jaman dulu pemimpin mn yg bisa naganin banjir jakarta ... nga Ada
Bravo Pak Anies Baswedan ... Nga Takut Dikoplain Warga Dan Tidak Menyalakan Orang ... Pemimpin Berjiwa Satria",
2019-12-20 11:04:34+00:00,KataindonesiaC,Anies baswedan takut dan tunduk kepada fpi https://t.co/pssnvpcdiv lewat @kata indonesia,
2019-12-20 08:45:32+00:00,beritajabarid,Anies Baswedan Takut dan Tunduk Kepada FPI https://t.co/xAUyssYg5W,
2019-11-27 14:46:37+00:00,TukangMu,@utayyyy1 @nyiroroayu @ririn_fanny @rioaditomo @agnezmo kamu mayoritas ya?Kok Aku Gak Pernah Lihat?Rizieq Shihab Dan Anies Baswedan Itu Minoritas Wong Mereka Turunan Arab.TAPI KENAPA GAK KAMU SINGGUNG?Takut kwalat ya .............?,
2019-11-24 05:06:43+00:00,bib2silok,Gue dukung Pak Anies Baswedan kalo begini.....Ayo Pak jangan takut dibilang ingkar janji bereskan Jakarta biar tertib dan rapi... https://t.co/mJ5Ov9EiAW,
2019-11-19 02:30:58+00:00,madachiba,@Alexander_Murfi Dari Dulu ngomongnya gitu Kalau Ada Yg Menentang Kebijakan Jokowi Yg Bertentangan Dgn Kehendak Rakyat.TP Kalau Dilawan Pasti Takut.Dulu DGN anies Baswedan Dan Amin Rais JG Begitu.CUMA GERTAK AJA,
2019-11-15 02:39:59+00:00,aditdicted,"SAYA TIDAK AKAN TAKUT APA Yang Ditulis Sosial Media Hari Ini, Saya Lebih Takut Apa Yang Di Tulis Sejarawan Dimasa Depan, Dan Pertanggungjawaban Sahah Pada Allah.
- Anies Baswedan",
2019-11-07 09:18:21+00:00,gundala222,"ITU JG BISA, SALAH SATU NYA TAKUT DAN MALU DIKIRA MEMBELA ANIES BASWEDAN .... PADAHAL MUMKKIN IYA😁😆😃😂😅😄😀",
2019-11-05 18:18:45+00:00,Redhawati2,"MaasyaaALLAAH beliau tidak cemas dan tidak takut sama sekali.

Anies Baswedan Persilakan Sri Mulyani Cek Anggaran: Kalau Masih Kurang Pekerjaan, Saya Tambahin https://t.co/eT0oMteJ2Z lewat @TribunWOW",
2019-11-03 06:39:13+00:00,Tarida_Indah,"Takut ketahuan juga kesalahan Ahok dan Ketua DPRD..

Ketua DPRD DKI Jakarta, Prasetio Edi Marsudi, meminta Gubernur DKI Jakarta, Anies Baswedan tidak menyalahkan pemerintahan sebelumnya. Dengan ditemukan adanya anggaran yang janggal.
#BPJSRentenir 

 https://t.co/8zxdngjqKc",['BPJSRentenir']
2019-10-29 05:36:50+00:00,Penyuka_ombak,"Lohh...takut ya Wan abud?😂😂
KPK bukan lagi lembaga yg ramah buat mu kelak.
Tunggu Komisioner baru di lantik dan polisi taliban hengkang yak.

Tito Jadi Mendagri, Gubernur DKI Anies Baswedan Spontan Pangkas RAPBD 2020

#RadikalKepanasan

 https://t.co/hJbvPSw30V",['RadikalKepanasan']
2019-09-28 01:25:47+00:00,LikParjo,"@soeyoto1 Kenapa mereka sangat takut sekali dan gemetar dengan Anies Baswedan.
Padahal cuman gubernur lho.",
2019-09-05 08:34:05+00:00,LamanKita_,"Demi Gengsi dan Takut di Demo PKL, Anies Baswedan Abaikan Kepentingan Umum #JakartaSemrawut #GabenerJakarta https://t.co/xZEXQXJr8t","['JakartaSemrawut', 'GabenerJakarta']"
2019-09-02 07:46:18+00:00,masaryaduta,"Para pedagang resah. Omzet turun 40% dan mereka bingung. Ingin bicara dengan Gubernur Anies Baswedan, tapi takut dibilang mau makar. Karena itu, mereka minta tolong ke Lieus 'Wagiman' Sungkharisma sebagai bridge dengan Anies Baswedan. 
https://t.co/E5vNa10AlZ",
2019-08-21 04:21:06+00:00,RadarKorupsi,"Serap Lulusan Smk, anies Baswedan Buka Job yang cocok dengan Dan SMK ...

Ayoo P anies, Bantuin Yang Php 10 Juta Lapangan Kerja Baru Bagi Tk Lokal.Takut Keburu Dijemput Ajal.JANJINYA SEJAK JAMAN NABI MUSA AS, Sampai Sekarang Belum Jaga Dipenuhi.😂 https://t.co/tm7n53byz0",
2019-08-15 00:29:58+00:00,ND45MUpetal,"Woooiiii...Anies Baswedan tanggung jawab. Ayo Bani Togog bully ini di Pontianak Gubernurnya Anies Baswedan.
Jgn loe pade mingkem Bani Cebong dan Togog. Minta nasbung kah...ok tak beliin di perempatan yeee.
Pengen tertawa tp takut dosa",
2019-08-14 14:21:27+00:00,IniBudi_08,"@Siska74280814 @aniesbaswedan @SuaraAnies [Di ILC, Effendi Gazali Nilai Prestasi Anies Baswedan: Masa Ahok, DKI Lebih Takut dan Cepat Bekerja] https://t.co/yoS0yAXeDy",
2019-08-14 14:10:26+00:00,triwul82,"Di ILC, Effendi Gazali Nilai Prestasi Anies Baswedan: Masa Ahok, DKI Lebih Takut dan Cepat Bekerja https://t.co/cwV4SIAp4L lewat @TribunWOW",
2019-08-14 12:29:13+00:00,jamesuaj,@Ilctv1 @karniilyas Cobalah Pikirkan Dari Lubuk Hati Yang Dalam Bung Karni Dan Takut Kepada Tuhan Dan TDK Memhongi Diri Sendiri.Pantaskah Anies Baswedan Jadi Gubernur Dki Lewat Pilkada Yang Begitu Kontroversial?Inilah Akiatnya.Mari Kita Berpahat Teguh Pd Etika Moral Pribadi Kita.,
2019-08-14 07:00:00+00:00,tvOneNews,"Prof. Effendi Gazali: Dimasa pak Ahok kelihatannya perasaan saya ini, aparat dan seluruh bagian dari pemerintahan DKI lebih takut dan lebih cepat ingin bekerja. 
Saksikan full video ILC:  Anies Baswedan di pusaran bully di tvOne connect #tvOneNews #ILCAniesdiBully https://t.co/bIoJSxFH6V","['tvOneNews', 'ILCAniesdiBully']"
2019-08-14 01:11:38+00:00,tribunnews,"Di ILC, Effendi Gazali Nilai Prestasi Anies Baswedan: Masa Ahok, DKI Lebih Takut dan Cepat Bekerja https://t.co/LnpuDZ249N lewat @TribunWOW",
2019-08-01 06:02:15+00:00,rahmaniarbaftim,"@RaisSite @Fahrihamzah Ini cebonger tulen, otak,,,,mana otak loe,,,,. Utang berhamburan, mau pindah ibu kota. Takut si jae kesaing ama Pak Anies Baswedan yg cerdas dan sukses. Bong,,,,bong,,,,buka matamu bong, jgn brewok aja yg lebat, otak kerdik. 😂😂😂😡😡",
2019-07-31 03:22:37+00:00,na_dirs,"Maha Benar Anies Baswedan dg segala kebijakannya. Jangan kritik dia, entar di mata pendukungnya anda gak selamat di akherat 😄

Anies lewat samping tiang listrik, tiang listrik lgs bengkok takut kena hujat pendukungnya di dunia dan bakal kena azab di akherat 😄

Lanjutttt Bro...",
